Date,Product_ID,Product_Name,Transaction_Type,Units,Cumulative_Quantity
2025-03-21,1046234,SAMSUNG LIFE INSURANCE CO LT,SELL,2887.0,0.0
2025-03-21,1046250,SAMSUNG SDI CO LTD,SELL,2063.0,0.0
2025-03-21,1046370,SAMSUNG SECURITIES CO LTD,SELL,2325.0,0.0
2025-03-21,1061717,Tongyang Inc,SELL,40960.0,0.0
2025-03-21,1061973,Unid Co. Ltd.,SELL,4435.0,0.0
2025-03-21,1061570,Woori Financial Group Inc,SELL,6505.0,0.0
2025-03-21,1061638,Yungjin Pharmaceutical Co Ltd,SELL,91481.0,0.0
2025-03-21,1046717,YUHAN CORP,SELL,9960.0,0.0
2025-03-21,1046188,SK INNOVATION CO LTD,BUY,4.0,4.0
2025-03-21,1046159,POSCO,BUY,5.0,311.0
2025-03-21,1046143,NAVER CORP,BUY,7.0,1892.0
2025-03-21,1046216,NCSOFT CORP,BUY,9.0,9.0
2025-03-21,1046186,SK HOLDINGS LTD,BUY,10.0,10.0
2025-03-21,1046676,SAMSUNG ELECTRO MECHANICS LTD,BUY,11.0,11.0
2025-03-21,1046275,SAMSUNG SDS CO LTD,BUY,12.0,12.0
2025-03-21,1061608,Daewoong Pharmaceutical Co Ltd,BUY,12.0,2174.0
2025-03-21,1046195,SAMSUNG C&T CORP,BUY,14.0,14.0
2025-03-21,1046153,KOREA ELECTRIC POWER CORP,BUY,12.0,12.0
2025-03-21,1046173,KIA MOTORS CORP,BUY,16.0,1748.0
2025-03-21,1046257,LG ELECTRONICS INC,BUY,19.0,674.0
2025-03-21,1046166,KB FINANCIAL GROUP INC,BUY,17.0,17.0
2025-03-21,1046310,SK TELECOM,BUY,26.0,26.0
2025-03-21,1046231,HANA FINANCIAL GROUP,BUY,23.0,23.0
2025-03-21,1046695,LOTTE SHOPPING LTD,BUY,25.0,516.0
2025-03-21,1046388,S-1 CORPORATION,BUY,28.0,28.0
2025-03-21,1046644,HANSSEM CO LTD,BUY,33.0,33.0
2025-03-21,1061699,DB HiTek Co Ltd,BUY,35.0,35.0
2025-03-21,1046749,HOTEL SHILLA CO LTDINARY SHARES KO,BUY,38.0,38.0
2025-03-21,1046319,KAKAO CORP,BUY,42.0,2228.0
2025-03-21,1046378,"BGF Co., Ltd.",BUY,50.0,13896.0
2025-03-21,1046602,HYUNDAI STEEL,BUY,57.0,1471.0
2025-03-21,1046736,DAELIM INDUSTRIAL LTD,BUY,45.0,45.0
2025-03-21,1046737,LG UPLUS CORP,BUY,128.0,128.0
2025-03-21,1046267,LG DISPLAY CO LTD,BUY,174.0,61951.0
2025-03-21,1046583,DAEWOO ENGINEERING & CONSTR,BUY,416.0,416.0
2025-03-21,1046378,"BGF Co., Ltd.",BUY,165869.0,179765.0
2025-03-21,1061608,Daewoong Pharmaceutical Co Ltd,BUY,2685.0,4859.0
2025-03-21,1046141,HYUNDAI MOTOR,BUY,2559.0,2838.0
2025-03-21,1046602,HYUNDAI STEEL,BUY,21613.0,23084.0
2025-03-21,1046319,KAKAO CORP,BUY,5844.0,8072.0
2025-03-21,1046173,KIA MOTORS CORP,BUY,4744.0,6492.0
2025-03-21,1046267,LG DISPLAY CO LTD,BUY,8508.0,70459.0
2025-03-21,1046257,LG ELECTRONICS INC,BUY,7420.0,8094.0
2025-03-21,1046695,LOTTE SHOPPING LTD,BUY,9609.0,10125.0
2025-03-21,1046143,NAVER CORP,BUY,943.0,2835.0
2025-03-21,1046159,POSCO,BUY,1710.0,2021.0
2025-03-21,1046145,SK HYNIX INC,BUY,1980.0,2816.0
2025-03-21,1012332,"Celltrion, Inc.",BUY,3635.0,3635.0
2025-03-21,1046736,DAELIM INDUSTRIAL LTD,BUY,18177.0,18222.0
2025-03-21,1046583,DAEWOO ENGINEERING & CONSTR,BUY,168037.0,168453.0
2025-03-21,1061699,DB HiTek Co Ltd,BUY,14138.0,14173.0
2025-03-21,1046467,GS ENGINEERING & CONSTRUCT,BUY,31911.0,31911.0
2025-03-21,1046231,HANA FINANCIAL GROUP,BUY,9291.0,9314.0
2025-03-21,1046749,HOTEL SHILLA CO LTDINARY SHARES KO,BUY,15350.0,15388.0
2025-03-21,1046644,HANSSEM CO LTD,BUY,13330.0,13363.0
2025-03-21,1061663,JW Pharmaceutical Corp,BUY,27872.0,27872.0
2025-03-21,1046166,KB FINANCIAL GROUP INC,BUY,6867.0,6884.0
2025-03-21,1046318,INDUSTRIAL BANK OF KOREA,BUY,37566.0,37566.0
2025-03-21,1046737,LG UPLUS CORP,BUY,51704.0,51832.0
2025-03-21,1046216,NCSOFT CORP,BUY,3635.0,3644.0
2025-03-21,1046195,SAMSUNG C&T CORP,BUY,5655.0,5669.0
2025-03-21,1046388,S-1 CORPORATION,BUY,11310.0,11338.0
2025-03-21,1046676,SAMSUNG ELECTRO MECHANICS LTD,BUY,4443.0,4454.0
2025-03-21,1046275,SAMSUNG SDS CO LTD,BUY,4847.0,4859.0
2025-03-21,1046310,SK TELECOM,BUY,10502.0,10528.0
2025-03-21,1046186,SK HOLDINGS LTD,BUY,4039.0,4049.0
2025-03-21,1046149,SHINHAN FINANCIAL GROUP LTD,BUY,11310.0,11310.0
2025-03-21,1046188,SK INNOVATION CO LTD,BUY,2020.0,2024.0
2025-03-21,1046153,KOREA ELECTRIC POWER CORP,BUY,6059.0,6071.0
2025-03-24,1046188,SK INNOVATION CO LTD,BUY,1.0,2025.0
2025-03-24,1046153,KOREA ELECTRIC POWER CORP,BUY,3.0,6074.0
2025-03-24,1046145,SK HYNIX INC,BUY,7.0,2823.0
2025-03-24,1046257,LG ELECTRONICS INC,BUY,1.0,8095.0
2025-03-24,1046149,SHINHAN FINANCIAL GROUP LTD,BUY,28.0,11338.0
2025-03-24,1046318,INDUSTRIAL BANK OF KOREA,BUY,93.0,37659.0
2025-03-24,1061663,JW Pharmaceutical Corp,BUY,69.0,27941.0
2025-03-24,1046141,HYUNDAI MOTOR,BUY,7.0,2845.0
2025-03-24,1046467,GS ENGINEERING & CONSTRUCT,BUY,79.0,31990.0
2025-03-24,1012332,"Celltrion, Inc.",BUY,9.0,3644.0
2025-03-24,1046378,"BGF Co., Ltd.",BUY,395.0,180160.0
2025-03-26,1045692,Amgen Inc,BUY,2.0,14306.0
2025-03-26,1045873,Amphenol Corp,BUY,12.0,12.0
2025-03-26,1045722,Broadcom Ltd,BUY,3.0,57221.0
2025-03-26,1045687,Bank of America Corp,BUY,17.0,17.0
2025-03-26,1045828,Carnival Corp,BUY,31.0,31.0
2025-03-26,1045981,CH Robinson Worldwide Inc,BUY,10.0,481027.0
2025-03-26,1046776,Charter Communications Inc,BUY,2.0,2.0
2025-03-26,1045655,salesforce.com Inc,BUY,2.0,2.0
2025-03-26,1009101,Cisco Systems Inc,BUY,13.0,13.0
2025-03-26,1045683,Chevron Corp,BUY,4.0,4.0
2025-03-26,1045839,Discover Financial Services,BUY,4.0,4.0
2025-03-26,1045807,Dollar General Corp,BUY,8.0,8.0
2025-03-26,1045858,Dollar Tree Inc,BUY,10.0,17602.0
2025-03-26,1045726,Duke Energy Corp,BUY,8.0,54185.0
2025-03-26,1045866,Edwards Lifesciences Corp,BUY,9.0,9.0
2025-03-26,1045931,Expedia Inc,BUY,4.0,4.0
2025-03-26,1045667,F5 Networks Inc,BUY,2.0,2.0
2025-03-26,1046045,Fluor Corp,BUY,17.0,17.0
2025-03-26,1046080,Frontier Communications Corporation,BUY,20.0,20.0
2025-03-26,1045647,Corning Inc,BUY,15.0,8123438.0
2025-03-26,1009093,Alphabet Inc,BUY,4.0,344982.0
2025-03-26,1046097,Garmin Ltd,BUY,3.0,3.0
2025-03-26,1045715,Goldman Sachs Group Inc/The,BUY,1.0,1.0
2025-03-26,1045821,HCA Healthcare Inc,BUY,2.0,2.0
2025-03-26,1046238,Hewlett Packard Enterprise Co,BUY,38.0,356421.0
2025-03-26,1045796,Intuit Inc,BUY,1.0,1.0
2025-03-26,1045666,Intel Corp,BUY,33.0,33.0
2025-03-26,1009096,JPMorgan Chase & Co,BUY,2.0,2.0
2025-03-26,1045836,Intuitive Surgical Inc,BUY,1.0,28610.0
2025-03-26,1012342,"Meta Platforms, Inc.",BUY,1.0,1.0
2025-03-26,1045747,Morgan Stanley,BUY,5.0,5.0
2025-03-26,1009082,Microsoft Corp,BUY,2.0,46152.0
2025-03-26,1045966,Newell Brands Inc,BUY,96.0,96.0
2025-03-26,1046099,News Corp,BUY,23.0,23.0
2025-03-26,1046104,Pitney Bowes Inc.,BUY,72.0,72.0
2025-03-26,1045929,Royal Caribbean Cruises Ltd,BUY,3.0,3.0
2025-03-26,1045813,Synchrony Financial,BUY,12.0,12.0
2025-03-26,1045766,Stryker Corp,BUY,2.0,7154.0
2025-03-26,1009085,AT&T Inc,BUY,27.0,440225.0
2025-03-26,1046110,Teradata Corp,BUY,32.0,32.0
2025-03-26,1045732,Target Corp,BUY,6.0,6.0
2025-03-26,1048389,Tesla Inc,BUY,2.0,2.0
2025-03-26,1045949,Verisk Analytics Inc,BUY,3.0,3.0
2025-03-26,1046032,VeriSign Inc,BUY,3.0,3.0
2025-03-26,1046116,Urban Outfitters Inc.,BUY,13.0,13.0
2025-03-26,1045682,Verizon Communications Inc,BUY,18.0,89320.0
2025-03-26,1009238,Wells Fargo & Co,BUY,9.0,9.0
2025-03-26,1009080,Exxon Mobil Corp,BUY,6.0,87495.0
2025-03-26,1009100,3M Co,SELL,25099.0,0.0
2025-03-26,1045716,Abbott Laboratories,SELL,42253.0,163638.0
2025-03-26,1045698,AbbVie Inc,SELL,21485.0,0.0
2025-03-26,1050503,Alkermes PLC,SELL,33894.0,0.0
2025-03-26,1009093,Alphabet Inc,SELL,66616.0,278366.0
2025-03-26,1009085,AT&T Inc,BUY,1501413.0,1941638.0
2025-03-26,1045689,Altria Group Inc,SELL,106331.0,0.0
2025-03-26,1045649,Amazon.com Inc,SELL,1373.0,0.0
2025-03-26,1045664,Analog Devices Inc,SELL,126235.0,56498.0
2025-03-26,1045981,CH Robinson Worldwide Inc,BUY,243003.0,724030.0
2025-03-26,1009490,American International Group Inc,SELL,103843.0,0.0
2025-03-26,1045726,Duke Energy Corp,BUY,519976.0,574161.0
2025-03-26,1009079,Apple Inc,SELL,340357.0,459407.0
2025-03-26,1045858,Dollar Tree Inc,BUY,699386.0,716988.0
2025-03-26,1045826,Archer-Daniels-Midland Co,SELL,133251.0,0.0
2025-03-26,1045746,Bank of New York Mellon Corp/The,SELL,100270.0,0.0
2025-03-26,1048427,Berkshire Hathaway Inc,SELL,11.0,0.0
2025-03-26,1009080,Exxon Mobil Corp,BUY,344295.0,431790.0
2025-03-26,1062383,Bunge Ltd,SELL,81026.0,0.0
2025-03-26,1050428,CDK Global Inc,SELL,49201.0,0.0
2025-03-26,1046238,Hewlett Packard Enterprise Co,BUY,2368210.0,2724631.0
2025-03-26,1045682,Verizon Communications Inc,BUY,1203016.0,1292336.0
2025-03-26,1048430,CF Industries Holdings Inc,SELL,105813.0,0.0
2025-03-26,1009082,Microsoft Corp,BUY,125932.0,172084.0
2025-03-26,1050511,Catalent Inc,SELL,43376.0,0.0
2025-03-26,1045873,Amphenol Corp,BUY,860602.0,860614.0
2025-03-26,1045692,Amgen Inc,BUY,143434.0,157740.0
2025-03-26,1050518,Chemed Corp,SELL,6088.0,21425.0
2025-03-26,1045722,Broadcom Ltd,BUY,215151.0,272372.0
2025-03-26,1045758,Cigna Corp,SELL,57558.0,0.0
2025-03-26,1045687,Bank of America Corp,BUY,1219187.0,1219204.0
2025-03-26,1045767,CME Group Inc,SELL,23865.0,0.0
2025-03-26,1045828,Carnival Corp,BUY,2223223.0,2223254.0
2025-03-26,1045713,Colgate-Palmolive Co,SELL,54533.0,0.0
2025-03-26,1045647,Corning Inc,SELL,7047670.0,1075768.0
2025-03-26,1045655,salesforce.com Inc,BUY,143434.0,143436.0
2025-03-26,1046776,Charter Communications Inc,BUY,143434.0,143436.0
2025-03-26,1009101,Cisco Systems Inc,BUY,932319.0,932332.0
2025-03-26,1048432,Coty Inc,SELL,2280660.0,0.0
2025-03-26,1045683,Chevron Corp,BUY,286867.0,286871.0
2025-03-26,1045807,Dollar General Corp,BUY,573735.0,573743.0
2025-03-26,1045719,Dow Chemical Co/The,SELL,82614.0,514958.0
2025-03-26,1045839,Discover Financial Services,BUY,286867.0,286871.0
2025-03-26,1047000,Duke Realty Corp,SELL,120344.0,0.0
2025-03-26,1045850,Electronic Arts Inc,SELL,44624.0,0.0
2025-03-26,1045931,Expedia Inc,BUY,286867.0,286871.0
2025-03-26,1050438,Entegris Inc,SELL,172642.0,0.0
2025-03-26,1045994,EQT Corp,SELL,1616781.0,0.0
2025-03-26,1045709,Eli Lilly & Co,SELL,20950.0,0.0
2025-03-26,1045866,Edwards Lifesciences Corp,BUY,645452.0,645461.0
2025-03-26,1045667,F5 Networks Inc,BUY,143434.0,143436.0
2025-03-26,1045971,Extra Space Storage Inc,SELL,2495545.0,0.0
2025-03-26,1046045,Fluor Corp,BUY,1219187.0,1219204.0
2025-03-26,1062044,Federated Hermes Inc,SELL,155799.0,0.0
2025-03-26,1050442,FireEye Inc,SELL,1483352.0,0.0
2025-03-26,1046080,Frontier Communications Corporation,BUY,1434337.0,1434357.0
2025-03-26,1050443,Fortinet Inc,SELL,502125.0,127609.0
2025-03-26,1046097,Garmin Ltd,BUY,215151.0,215154.0
2025-03-26,1009084,General Electric Co,SELL,196712.0,0.0
2025-03-26,1050532,Horizon Pharma Plc,SELL,499295.0,0.0
2025-03-26,1045821,HCA Healthcare Inc,BUY,143434.0,143436.0
2025-03-26,1045701,Honeywell International Inc,SELL,21468.0,107283.0
2025-03-26,1045715,Goldman Sachs Group Inc/The,BUY,71717.0,71718.0
2025-03-26,1046028,Goodyear Tire & Rubber Co/The,SELL,322147.0,0.0
2025-03-26,1045672,HP Inc,SELL,117927.0,0.0
2025-03-26,1045666,Intel Corp,BUY,2366657.0,2366690.0
2025-03-26,1045796,Intuit Inc,BUY,71717.0,71718.0
2025-03-26,1046044,Huntington Bancshares Inc/OH,SELL,363381.0,0.0
2025-03-26,1009083,International Business Machines Corp,SELL,27059.0,0.0
2025-03-26,1012342,"Meta Platforms, Inc.",BUY,71717.0,71718.0
2025-03-26,1046025,Kohl's Corp,SELL,118125.0,0.0
2025-03-26,1009096,JPMorgan Chase & Co,BUY,143434.0,143436.0
2025-03-26,1046030,Interpublic Group of Cos Inc/The,SELL,146481.0,0.0
2025-03-26,1045836,Intuitive Surgical Inc,BUY,71717.0,100327.0
2025-03-26,1045966,Newell Brands Inc,BUY,6884819.0,6884915.0
2025-03-26,1062571,Manitex International Inc,SELL,674291.0,0.0
2025-03-26,1045747,Morgan Stanley,BUY,358584.0,358589.0
2025-03-26,1045872,M&T Bank Corp,SELL,38735.0,0.0
2025-03-26,1050452,Manhattan Associates Inc,SELL,34136.0,0.0
2025-03-26,1062506,Lyft Inc,SELL,290604.0,0.0
2025-03-26,1046099,News Corp,BUY,1649488.0,1649511.0
2025-03-26,1045929,Royal Caribbean Cruises Ltd,BUY,215151.0,215154.0
2025-03-26,1009498,McDonald's Corp,SELL,16268.0,0.0
2025-03-26,1045694,Medtronic PLC,SELL,39308.0,0.0
2025-03-26,1045697,Mastercard Inc,SELL,13074.0,0.0
2025-03-26,1046104,Pitney Bowes Inc.,BUY,5163614.0,5163686.0
2025-03-26,1045951,Micron Technology Inc,SELL,24078.0,120768.0
2025-03-26,1045813,Synchrony Financial,BUY,860602.0,860614.0
2025-03-26,1045727,NextEra Energy Inc,SELL,161949.0,0.0
2025-03-26,1045766,Stryker Corp,BUY,143434.0,150588.0
2025-03-26,1048725,Nice Ltd,SELL,26091.0,0.0
2025-03-26,1045732,Target Corp,BUY,430301.0,430307.0
2025-03-26,1046110,Teradata Corp,BUY,2294940.0,2294972.0
2025-03-26,1009090,Pfizer Inc,SELL,112172.0,128213.0
2025-03-26,1045764,Prudential Financial Inc,SELL,75364.0,0.0
2025-03-26,1050467,PTC Inc ,SELL,51778.0,0.0
2025-03-26,1046096,People's United Financial Inc,SELL,327210.0,0.0
2025-03-26,1046116,Urban Outfitters Inc.,BUY,932319.0,932332.0
2025-03-26,1062464,Sabre Corp,SELL,871778.0,0.0
2025-03-26,1062410,Raytheon Technologies Corporation,SELL,58220.0,0.0
2025-03-26,1048389,Tesla Inc,BUY,143434.0,143436.0
2025-03-26,1045949,Verisk Analytics Inc,BUY,215151.0,215154.0
2025-03-26,1046032,VeriSign Inc,BUY,215151.0,215154.0
2025-03-26,1046015,Signet Jewelers Ltd,SELL,746741.0,0.0
2025-03-26,1062450,Six Flags Entertainment Corp,SELL,123921.0,0.0
2025-03-26,1048278,SM Energy Co,SELL,482570.0,0.0
2025-03-26,1062525,Sterling Bancorp,SELL,166144.0,0.0
2025-03-26,1009238,Wells Fargo & Co,BUY,645452.0,645461.0
2025-03-26,1050539,Syneos Health Inc,SELL,56713.0,0.0
2025-03-26,1048741,Tanger Factory Outlet Centers Inc,SELL,2819667.0,0.0
2025-03-26,1045725,Thermo Fisher Scientific Inc,SELL,95261.0,0.0
2025-03-26,1045707,Union Pacific Corp,SELL,22758.0,0.0
2025-03-26,1045730,TJX Cos Inc/The,SELL,57009.0,0.0
2025-03-26,1050478,Twitter Inc ,SELL,10560440.0,0.0
2025-03-26,1062537,Zynga Inc,SELL,483220.0,0.0
2025-03-26,1045656,Visa Inc,SELL,17024.0,0.0
2025-03-26,1062535,Zendesk Inc,SELL,15508.0,0.0
2025-05-07,1061608,Daewoong Pharmaceutical Co Ltd,SELL,12.0,4847.0
2025-05-07,1046188,SK INNOVATION CO LTD,SELL,5.0,2020.0
2025-05-07,1061699,DB HiTek Co Ltd,SELL,35.0,14138.0
2025-05-07,1061993,Alteogen Inc.,BUY,4.0,4.0
2025-05-07,1061621,LOTTE Fine Chemical Co Ltd,BUY,40.0,40.0
2025-05-12,1046188,SK INNOVATION CO LTD,SELL,5.0,2015.0
2025-05-12,1061699,DB HiTek Co Ltd,SELL,35.0,14103.0
2025-05-12,1061993,Alteogen Inc.,BUY,4.0,8.0
2025-05-12,1061621,LOTTE Fine Chemical Co Ltd,BUY,40.0,80.0
2025-05-12,1061608,Daewoong Pharmaceutical Co Ltd,SELL,12.0,4835.0
2025-05-12,1045733,Kimberly-Clark Corp,BUY,1.0,1.0
2025-05-12,1045966,Newell Brands Inc,SELL,96.0,6884819.0
2025-05-12,1045733,Kimberly-Clark Corp,BUY,3.0,4.0
2025-05-13,1045966,Newell Brands Inc,SELL,97728.0,6787091.0
2025-05-13,1045733,Kimberly-Clark Corp,BUY,3054.0,3058.0
2025-05-13,1045733,Kimberly-Clark Corp,BUY,1000.0,4058.0
2025-05-23,1046124,Tencent Holdings Ltd,SELL,61293.0,231622.0
2025-05-23,1046248,QUANTA COMPUTER INC,BUY,183880.0,183880.0
2025-05-23,1046248,QUANTA COMPUTER INC,BUY,106650.0,290530.0
2025-05-23,1046248,QUANTA COMPUTER INC,BUY,77230.0,367760.0
2025-05-23,1046572,NANYA TECHNOLOGY CORP,SELL,1225867.0,3305675.0
2025-05-23,1046285,LENOVO GROUP LTD,BUY,3677601.0,3677601.0
2025-05-23,1046124,Tencent Holdings Ltd,SELL,37836.0,193786.0
2025-05-23,1046285,LENOVO GROUP LTD,BUY,2270146.13,5947747.13
2025-05-23,1046248,QUANTA COMPUTER INC,BUY,113507.0,481267.0
2025-05-23,1046248,QUANTA COMPUTER INC,BUY,65834.0,547101.0
2025-05-23,1046248,QUANTA COMPUTER INC,BUY,47673.0,594774.0
2025-05-23,1046572,NANYA TECHNOLOGY CORP,SELL,756715.0,2548960.0
2025-05-23,1050502,Neurocrine Biosciences Inc,SELL,56472.0,746.0
2025-05-23,1050550,Owens & Minor Inc,SELL,2152995.0,28424.0
2025-05-23,1050550,Owens & Minor Inc,SELL,430599.0,0.0
2025-05-23,1050550,Owens & Minor Inc,SELL,1722396.0,0.0
2025-05-23,1050545,Brookdale Senior Living Inc,BUY,2280057.0,2280057.0
2025-05-23,1050545,Brookdale Senior Living Inc,BUY,868257.0,3148314.0
2025-05-23,1050545,Brookdale Senior Living Inc,BUY,70590.0,3218904.0
2025-05-23,1050545,Brookdale Senior Living Inc,BUY,635310.0,3854214.0
2025-05-23,1050545,Brookdale Senior Living Inc,BUY,705900.0,4560114.0
2025-05-23,1045725,Thermo Fisher Scientific Inc,BUY,14118.0,14118.0
2025-05-23,1045845,Vertex Pharmaceuticals Inc,BUY,14118.0,14118.0
2025-05-23,1045666,Intel Corp,BUY,480012.0,2846702.0
2025-05-23,1045951,Micron Technology Inc,SELL,120003.0,765.0
2025-05-23,1045951,Micron Technology Inc,SELL,63532.0,0.0
2025-05-23,1045951,Micron Technology Inc,SELL,56472.0,0.0
2025-05-23,1045824,Illumina Inc,SELL,70590.0,932.0
2025-05-23,1061608,Daewoong Pharmaceutical Co Ltd,SELL,4843.0,0.0
2025-05-23,1046188,SK INNOVATION CO LTD,SELL,2018.0,0.0
2025-05-23,1061699,DB HiTek Co Ltd,SELL,14126.0,0.0
2025-05-23,1061993,Alteogen Inc.,BUY,1614.0,1622.0
2025-05-23,1061621,LOTTE Fine Chemical Co Ltd,BUY,16144.0,16224.0
2025-05-23,1061574,Hyundai Heavy Industries Holdings Co Ltd,BUY,3229.0,3229.0
2025-05-23,1100723,"HD Hyundai Heavy Industries Co.,Ltd.",BUY,404.0,404.0
2025-05-23,1050502,Neurocrine Biosciences Inc,SELL,8.0,738.0
2025-05-23,1050550,Owens & Minor Inc,SELL,305.0,0.0
2025-05-23,1050550,Owens & Minor Inc,SELL,61.0,0.0
2025-05-23,1050550,Owens & Minor Inc,SELL,244.0,0.0
2025-05-23,1050545,Brookdale Senior Living Inc,BUY,323.0,4560437.0
2025-05-23,1050545,Brookdale Senior Living Inc,BUY,123.0,4560560.0
2025-05-23,1050545,Brookdale Senior Living Inc,BUY,10.0,4560570.0
2025-05-23,1050545,Brookdale Senior Living Inc,BUY,90.0,4560660.0
2025-05-23,1050545,Brookdale Senior Living Inc,BUY,100.0,4560760.0
2025-05-23,1045725,Thermo Fisher Scientific Inc,BUY,2.0,14120.0
2025-05-23,1045845,Vertex Pharmaceuticals Inc,BUY,2.0,14120.0
2025-05-23,1045666,Intel Corp,BUY,68.0,2846770.0
2025-05-23,1045951,Micron Technology Inc,SELL,17.0,0.0
2025-05-23,1045951,Micron Technology Inc,SELL,9.0,0.0
2025-05-23,1045951,Micron Technology Inc,SELL,8.0,0.0
2025-05-23,1045824,Illumina Inc,SELL,10.0,922.0
2025-05-23,1046124,Tencent Holdings Ltd,SELL,100.0,193686.0
2025-05-23,1046124,Tencent Holdings Ltd,SELL,100.0,193586.0
2025-05-23,1046285,LENOVO GROUP LTD,BUY,6000.0,5953747.13
2025-05-23,1046248,QUANTA COMPUTER INC,BUY,300.0,595074.0
2025-05-23,1046248,QUANTA COMPUTER INC,BUY,174.0,595248.0
2025-05-23,1046248,QUANTA COMPUTER INC,BUY,126.0,595374.0
2025-05-23,1046572,NANYA TECHNOLOGY CORP,SELL,2000.0,2546960.0
