Product_ID,Product_Name,Date,Transaction_Type,Units,Cumulative_Quantity
1045691,CVS Health Corp,2021-06-29,BUY,60468.0,60468.0
1045691,CVS Health Corp,2021-06-30,BUY,60468.0,120936.0
1045691,CVS Health Corp,2024-05-02,SELL,60468.0,60468.0
1045691,CVS Health Corp,2024-05-02,SELL,60468.0,0.0
1045828,Carnival Corp,2025-03-26,BUY,31.0,31.0
1045828,Carnival Corp,2025-03-26,BUY,2223223.0,2223254.0
1050511,Catalent Inc,2021-06-29,BUY,43376.0,43376.0
1050511,Catalent Inc,2021-06-30,BUY,43376.0,86752.0
1050511,Catalent Inc,2025-01-21,SELL,43376.0,43376.0
1050511,Catalent Inc,2025-03-26,SELL,43376.0,0.0
1012332,"Celltrion, Inc.",2021-04-30,BUY,4759.0,4759.0
1012332,"Celltrion, Inc.",2021-07-16,SELL,4759.0,0.0
1012332,"Celltrion, Inc.",2025-03-21,BUY,3635.0,3635.0
1012332,"Celltrion, Inc.",2025-03-24,BUY,9.0,3644.0
1046776,Charter Communications Inc,2021-06-29,BUY,6937.0,6937.0
1046776,Charter Communications Inc,2021-06-30,BUY,6937.0,13874.0
1046776,Charter Communications Inc,2022-10-18,SELL,6937.0,6937.0
1046776,Charter Communications Inc,2022-10-18,SELL,6937.0,0.0
1046776,Charter Communications Inc,2025-03-26,BUY,2.0,2.0
1046776,Charter Communications Inc,2025-03-26,BUY,143434.0,143436.0
1048785,Cheetah Mobile Inc,2021-06-29,BUY,2220666.0,2220666.0
1048785,Cheetah Mobile Inc,2021-06-30,BUY,2220666.0,4441332.0
1048785,Cheetah Mobile Inc,2022-09-29,SELL,2220666.0,2220666.0
1048785,Cheetah Mobile Inc,2022-09-29,SELL,2220666.0,0.0
1050518,Chemed Corp,2024-02-05,BUY,6088.0,6088.0
1050518,Chemed Corp,2024-05-02,BUY,6088.0,12176.0
1050518,Chemed Corp,2025-01-21,BUY,3.0,12179.0
1050518,Chemed Corp,2025-01-21,BUY,15334.0,27513.0
1050518,Chemed Corp,2025-03-26,SELL,6088.0,21425.0
1012334,Chesapeake Energy Corp,2021-06-29,BUY,185124.0,185124.0
1012334,Chesapeake Energy Corp,2022-07-15,SELL,185124.0,0.0
1009174,Cheung Kong (Holdings) Limited,2017-02-28,BUY,160178.0,160178.0
1009174,Cheung Kong (Holdings) Limited,2019-01-02,SELL,160178.0,0.0
1045683,Chevron Corp,2025-03-26,BUY,4.0,4.0
1045683,Chevron Corp,2025-03-26,BUY,286867.0,286871.0
1009467,China Construction Bank Corporation,2017-02-28,BUY,2488905.0,2488905.0
1009467,China Construction Bank Corporation,2017-12-01,SELL,2488905.0,0.0
1009156,China Life Insurance Co. Ltd.,2017-02-28,BUY,515020.0,515020.0
1009156,China Life Insurance Co. Ltd.,2017-05-02,BUY,532765.0,1047785.0
1009156,China Life Insurance Co. Ltd.,2017-09-01,SELL,515020.0,532765.0
1009156,China Life Insurance Co. Ltd.,2017-09-01,SELL,532765.0,0.0
1009166,China Mobile Limited,2017-12-01,BUY,239468.0,239468.0
1009166,China Mobile Limited,2023-03-31,SELL,239468.0,0.0
1009164,China Petroleum & Chemical Corp,2017-05-15,BUY,2201776.0,2201776.0
1009164,China Petroleum & Chemical Corp,2017-09-01,SELL,2201776.0,0.0
1009164,China Petroleum & Chemical Corp,2018-09-17,BUY,2008342.0,2008342.0
1009164,China Petroleum & Chemical Corp,2019-04-01,SELL,2008342.0,0.0
1009157,China Unicom (Hong Kong) Limited,2017-02-28,BUY,1668320.0,1668320.0
1009157,China Unicom (Hong Kong) Limited,2018-02-28,SELL,1668320.0,0.0
1009157,China Unicom (Hong Kong) Limited,2019-09-16,BUY,2255228.0,2255228.0
1009157,China Unicom (Hong Kong) Limited,2019-10-15,BUY,1664269.0,3919497.0
1009157,China Unicom (Hong Kong) Limited,2020-07-01,SELL,1664269.0,2255228.0
1009157,China Unicom (Hong Kong) Limited,2021-06-15,BUY,1217448.0,3472676.0
1009157,China Unicom (Hong Kong) Limited,2023-03-31,SELL,3472676.0,0.0
1009157,China Unicom (Hong Kong) Limited,2023-04-01,BUY,1217448.0,1217448.0
1009157,China Unicom (Hong Kong) Limited,2023-04-01,BUY,1217448.0,2434896.0
1009157,China Unicom (Hong Kong) Limited,2023-04-01,BUY,2984593.0,5419489.0
1009157,China Unicom (Hong Kong) Limited,2025-01-20,SELL,1217448.0,4202041.0
1009157,China Unicom (Hong Kong) Limited,2025-01-20,SELL,1217448.0,2984593.0
1009157,China Unicom (Hong Kong) Limited,2025-01-20,SELL,2984593.0,0.0
1045758,Cigna Corp,2024-06-03,BUY,57558.0,57558.0
1045758,Cigna Corp,2025-03-26,SELL,57558.0,0.0
1062024,Cigna Corporation,2024-06-03,BUY,57558.0,57558.0
1062024,Cigna Corporation,2025-01-21,SELL,57558.0,0.0
1048696,Cirrus Logic Inc,2021-06-29,BUY,591295.0,591295.0
1048696,Cirrus Logic Inc,2021-06-30,BUY,591295.0,1182590.0
1048696,Cirrus Logic Inc,2022-07-15,SELL,591295.0,591295.0
1048696,Cirrus Logic Inc,2022-07-15,SELL,591295.0,0.0
1009101,Cisco Systems Inc,2025-03-26,BUY,13.0,13.0
1009101,Cisco Systems Inc,2025-03-26,BUY,932319.0,932332.0
1045713,Colgate-Palmolive Co,2024-06-03,BUY,54533.0,54533.0
1045713,Colgate-Palmolive Co,2025-03-26,SELL,54533.0,0.0
1045686,Comcast Corp,2025-01-21,BUY,86.0,86.0
1045686,Comcast Corp,2025-01-21,BUY,615003.0,615089.0
1050432,CommVault Systems Inc ,2025-01-21,BUY,11.0,11.0
1050432,CommVault Systems Inc ,2025-01-21,BUY,78663.0,78674.0
1045647,Corning Inc,2021-06-29,BUY,123583.0,123583.0
1045647,Corning Inc,2021-06-30,BUY,123583.0,247166.0
1045647,Corning Inc,2022-09-29,SELL,123583.0,123583.0
1045647,Corning Inc,2022-09-29,SELL,123583.0,0.0
1045647,Corning Inc,2024-02-01,BUY,8123423.0,8123423.0
1045647,Corning Inc,2024-02-01,BUY,8123423.0,16246846.0
1045647,Corning Inc,2024-02-01,SELL,4118004.0,12128842.0
1045647,Corning Inc,2025-01-21,SELL,4005419.0,8123423.0
1045647,Corning Inc,2025-03-26,BUY,15.0,8123438.0
1045647,Corning Inc,2025-03-26,SELL,7047670.0,1075768.0
1061604,Cosmax Inc,2021-12-15,BUY,3764.0,3764.0
1061604,Cosmax Inc,2025-03-21,SELL,3764.0,0.0
1048432,Coty Inc,2022-07-15,BUY,2280660.0,2280660.0
1048432,Coty Inc,2025-03-26,SELL,2280660.0,0.0
1046736,DAELIM INDUSTRIAL LTD,2020-03-31,BUY,769.0,769.0
1046736,DAELIM INDUSTRIAL LTD,2021-04-01,SELL,769.0,0.0
1046736,DAELIM INDUSTRIAL LTD,2025-03-21,BUY,45.0,45.0
1046736,DAELIM INDUSTRIAL LTD,2025-03-21,BUY,18177.0,18222.0
1046583,DAEWOO ENGINEERING & CONSTR,2025-03-21,BUY,416.0,416.0
1046583,DAEWOO ENGINEERING & CONSTR,2025-03-21,BUY,168037.0,168453.0
1061699,DB HiTek Co Ltd,2025-03-21,BUY,35.0,35.0
1061699,DB HiTek Co Ltd,2025-03-21,BUY,14138.0,14173.0
1061699,DB HiTek Co Ltd,2025-05-07,SELL,35.0,14138.0
1061699,DB HiTek Co Ltd,2025-05-12,SELL,35.0,14103.0
1061699,DB HiTek Co Ltd,2025-05-23,SELL,14126.0,-23.0
1046627,DONGBU INSURANCE LTD,2020-03-31,BUY,1515.0,1515.0
1046627,DONGBU INSURANCE LTD,2021-11-15,SELL,1515.0,0.0
1048434,DXC Technology Co,2021-06-29,BUY,1290738.0,1290738.0
1048434,DXC Technology Co,2021-06-30,BUY,1290738.0,2581476.0
1048434,DXC Technology Co,2024-05-02,SELL,1290738.0,1290738.0
1048434,DXC Technology Co,2024-05-02,SELL,1290738.0,0.0
1061608,Daewoong Pharmaceutical Co Ltd,2020-07-31,BUY,18436.0,18436.0
1061608,Daewoong Pharmaceutical Co Ltd,2021-02-01,SELL,18436.0,0.0
1061608,Daewoong Pharmaceutical Co Ltd,2022-07-15,BUY,2162.0,2162.0
1061608,Daewoong Pharmaceutical Co Ltd,2025-03-21,BUY,12.0,2174.0
1061608,Daewoong Pharmaceutical Co Ltd,2025-03-21,BUY,2685.0,4859.0
1061608,Daewoong Pharmaceutical Co Ltd,2025-05-07,SELL,12.0,4847.0
1061608,Daewoong Pharmaceutical Co Ltd,2025-05-12,SELL,12.0,4835.0
1061608,Daewoong Pharmaceutical Co Ltd,2025-05-23,SELL,4843.0,-8.0
1046043,Darden Restaurants Inc,2021-06-29,BUY,34649.0,34649.0
1046043,Darden Restaurants Inc,2022-07-15,SELL,34649.0,0.0
1062462,Dell Technologies Inc,2023-05-02,BUY,1532216.0,1532216.0
1062462,Dell Technologies Inc,2023-05-02,BUY,1532216.0,3064432.0
1062462,Dell Technologies Inc,2024-02-01,SELL,1532216.0,1532216.0
1062462,Dell Technologies Inc,2024-02-01,SELL,1532216.0,0.0
1045839,Discover Financial Services,2025-03-26,BUY,4.0,4.0
1045839,Discover Financial Services,2025-03-26,BUY,286867.0,286871.0
1062500,DocuSign Inc,2021-06-30,BUY,162222.0,162222.0
1062500,DocuSign Inc,2021-06-30,BUY,162222.0,324444.0
1062500,DocuSign Inc,2022-12-02,SELL,162222.0,162222.0
1062500,DocuSign Inc,2022-12-02,SELL,162222.0,0.0
1045807,Dollar General Corp,2025-03-26,BUY,8.0,8.0
1045807,Dollar General Corp,2025-03-26,BUY,573735.0,573743.0
1045858,Dollar Tree Inc,2024-05-02,BUY,17592.0,17592.0
1045858,Dollar Tree Inc,2025-03-26,BUY,10.0,17602.0
1045858,Dollar Tree Inc,2025-03-26,BUY,699386.0,716988.0
1048754,Doosan Bobcat Inc,2020-03-31,BUY,2584.0,2584.0
1048754,Doosan Bobcat Inc,2021-08-13,SELL,2584.0,0.0
1061600,Doosan Infracore Co Ltd,2020-08-31,BUY,4550.0,4550.0
1061600,Doosan Infracore Co Ltd,2021-09-30,SELL,4550.0,0.0
1045719,Dow Chemical Co/The,2021-06-29,BUY,82614.0,82614.0
1045719,Dow Chemical Co/The,2025-01-21,BUY,72.0,82686.0
1045719,Dow Chemical Co/The,2025-01-21,BUY,514886.0,597572.0
1045719,Dow Chemical Co/The,2025-03-26,SELL,82614.0,514958.0
1045726,Duke Energy Corp,2024-06-03,BUY,54177.0,54177.0
1045726,Duke Energy Corp,2025-03-26,BUY,8.0,54185.0
1045726,Duke Energy Corp,2025-03-26,BUY,519976.0,574161.0
1047000,Duke Realty Corp,2024-05-02,BUY,120344.0,120344.0
1047000,Duke Realty Corp,2025-03-26,SELL,120344.0,0.0
1046629,E-MART LTD,2020-03-31,BUY,481.0,481.0
1046629,E-MART LTD,2021-08-13,SELL,481.0,0.0
1045994,EQT Corp,2024-06-03,BUY,1616781.0,1616781.0
1045994,EQT Corp,2025-03-26,SELL,1616781.0,0.0
1046639,EVERGRANDE REAL ESTATE GROUP LTD.,2017-04-14,BUY,2638831.0,2638831.0
1046639,EVERGRANDE REAL ESTATE GROUP LTD.,2017-05-31,SELL,2638831.0,0.0
1046639,EVERGRANDE REAL ESTATE GROUP LTD.,2019-04-01,BUY,2041566.0,2041566.0
1046639,EVERGRANDE REAL ESTATE GROUP LTD.,2019-09-02,SELL,2041566.0,0.0
1045866,Edwards Lifesciences Corp,2025-03-26,BUY,9.0,9.0
1045866,Edwards Lifesciences Corp,2025-03-26,BUY,645452.0,645461.0
1045850,Electronic Arts Inc,2024-06-03,BUY,44624.0,44624.0
1045850,Electronic Arts Inc,2024-06-03,BUY,44624.0,89248.0
1045850,Electronic Arts Inc,2025-01-21,SELL,44624.0,44624.0
1045850,Electronic Arts Inc,2025-03-26,SELL,44624.0,0.0
1045709,Eli Lilly & Co,2021-06-29,BUY,20950.0,20950.0
1045709,Eli Lilly & Co,2021-06-30,BUY,20950.0,41900.0
1045709,Eli Lilly & Co,2025-01-21,SELL,20950.0,20950.0
1045709,Eli Lilly & Co,2025-03-26,SELL,20950.0,0.0
1045759,Emerson Electric Co,2025-01-21,BUY,26.0,26.0
1045759,Emerson Electric Co,2025-01-21,BUY,185931.0,185957.0
1050438,Entegris Inc,2024-06-03,BUY,172642.0,172642.0
1050438,Entegris Inc,2024-06-03,BUY,172642.0,345284.0
1050438,Entegris Inc,2025-01-21,SELL,172642.0,172642.0
1050438,Entegris Inc,2025-03-26,SELL,172642.0,0.0
1062503,Everbridge Inc,2021-06-30,BUY,35006.0,35006.0
1062503,Everbridge Inc,2021-06-30,BUY,35006.0,70012.0
1062503,Everbridge Inc,2024-06-03,SELL,35006.0,35006.0
1062503,Everbridge Inc,2024-06-03,SELL,35006.0,0.0
1050506,Exelixis Inc,2025-01-21,BUY,33.0,33.0
1050506,Exelixis Inc,2025-01-21,BUY,235989.0,236022.0
1045931,Expedia Inc,2025-03-26,BUY,4.0,4.0
1045931,Expedia Inc,2025-03-26,BUY,286867.0,286871.0
1045971,Extra Space Storage Inc,2024-05-02,BUY,2495545.0,2495545.0
1045971,Extra Space Storage Inc,2025-03-26,SELL,2495545.0,0.0
1009080,Exxon Mobil Corp,2021-06-29,BUY,87489.0,87489.0
1009080,Exxon Mobil Corp,2025-03-26,BUY,6.0,87495.0
1009080,Exxon Mobil Corp,2025-03-26,BUY,344295.0,431790.0
1045667,F5 Networks Inc,2025-03-26,BUY,2.0,2.0
1045667,F5 Networks Inc,2025-03-26,BUY,143434.0,143436.0
1046260,FIRST FINANCIAL HOLDING CO,2019-02-18,BUY,3904142.0,3904142.0
1046398,FIRST PACIFIC CO,2024-05-01,BUY,11837460.0,11837460.0
1046398,FIRST PACIFIC CO,2024-05-01,BUY,68379382.0,80216842.0
1046398,FIRST PACIFIC CO,2024-05-01,SELL,68379382.0,11837460.0
1046398,FIRST PACIFIC CO,2024-05-01,BUY,4823796.0,16661256.0
1046398,FIRST PACIFIC CO,2024-05-01,SELL,68379382.0,-51718126.0
1046398,FIRST PACIFIC CO,2024-05-01,BUY,4823796.482,-46894329.518
1046398,FIRST PACIFIC CO,2024-05-01,BUY,68379382.0,21485052.482
1046398,FIRST PACIFIC CO,2025-01-20,SELL,4823796.0,16661256.482
1046398,FIRST PACIFIC CO,2025-01-20,SELL,4823796.0,11837460.482
1046398,FIRST PACIFIC CO,2025-01-20,SELL,11837460.0,0.4820000007748604
1046180,FORMOSA CHEMICALS & FIBRE,2023-04-01,BUY,860567.0,860567.0
1046180,FORMOSA CHEMICALS & FIBRE,2023-04-01,BUY,2109693.0,2970260.0
1046180,FORMOSA CHEMICALS & FIBRE,2025-01-20,SELL,860567.0,2109693.0
1046180,FORMOSA CHEMICALS & FIBRE,2025-01-20,SELL,2109693.0,0.0
1046174,FORMOSA PLASTICS CORP,2025-01-20,BUY,3202782.0,3202782.0
1046174,FORMOSA PLASTICS CORP,2025-01-20,BUY,1326760.0,4529542.0
1046174,FORMOSA PLASTICS CORP,2025-01-20,BUY,2000.0,4531542.0
1046192,FUBON FINANCIAL HOLDING CO,2018-04-16,BUY,1907558.0,1907558.0
1046192,FUBON FINANCIAL HOLDING CO,2021-11-15,SELL,1907558.0,0.0
1050440,Fair Isaac Corp,2021-06-29,BUY,9080.0,9080.0
1050440,Fair Isaac Corp,2021-06-30,BUY,9080.0,18160.0
1050440,Fair Isaac Corp,2022-07-15,SELL,9080.0,9080.0
1050440,Fair Isaac Corp,2022-07-15,SELL,9080.0,0.0
1046419,Fang Holdings Ltd,2018-02-28,SELL,342282.0,-342282.0
1046419,Fang Holdings Ltd,2025-02-20,BUY,342282.0,0.0
1045743,FedEx Corp,2021-06-29,BUY,168446.0,168446.0
1045743,FedEx Corp,2024-06-03,SELL,168446.0,0.0
1062044,Federated Hermes Inc,2021-06-30,BUY,155799.0,155799.0
1062044,Federated Hermes Inc,2025-03-26,SELL,155799.0,0.0
1050442,FireEye Inc,2024-05-02,BUY,1483352.0,1483352.0
1050442,FireEye Inc,2024-05-02,BUY,1483352.0,2966704.0
1050442,FireEye Inc,2025-01-21,SELL,1483352.0,1483352.0
1050442,FireEye Inc,2025-03-26,SELL,1483352.0,0.0
1045899,FirstEnergy Corp,2021-06-29,BUY,127624.0,127624.0
1045899,FirstEnergy Corp,2023-01-04,SELL,127624.0,0.0
1046045,Fluor Corp,2025-03-26,BUY,17.0,17.0
1046045,Fluor Corp,2025-03-26,BUY,1219187.0,1219204.0
1061698,Foosung Co Ltd,2021-12-01,BUY,61730.0,61730.0
1061698,Foosung Co Ltd,2022-09-29,SELL,61730.0,0.0
1050443,Fortinet Inc,2022-07-15,BUY,502125.0,502125.0
1050443,Fortinet Inc,2022-07-15,BUY,502125.0,1004250.0
1050443,Fortinet Inc,2025-01-21,BUY,19.0,1004269.0
1050443,Fortinet Inc,2025-01-21,SELL,374535.0,629734.0
1050443,Fortinet Inc,2025-03-26,SELL,502125.0,127609.0
1046080,Frontier Communications Corporation,2025-03-26,BUY,20.0,20.0
1046080,Frontier Communications Corporation,2025-03-26,BUY,1434337.0,1434357.0
1046609,GEELY AUTOMOBILE HOLDINGS LTD,2017-02-28,BUY,1660351.0,1660351.0
1046609,GEELY AUTOMOBILE HOLDINGS LTD,2017-06-16,SELL,1660351.0,0.0
1046467,GS ENGINEERING & CONSTRUCT,2021-04-01,BUY,1573.0,1573.0
1046467,GS ENGINEERING & CONSTRUCT,2021-11-15,SELL,1573.0,0.0
1046467,GS ENGINEERING & CONSTRUCT,2022-02-14,BUY,1550.0,1550.0
1046467,GS ENGINEERING & CONSTRUCT,2022-04-29,SELL,1550.0,0.0
1046467,GS ENGINEERING & CONSTRUCT,2025-03-21,BUY,31911.0,31911.0
1046467,GS ENGINEERING & CONSTRUCT,2025-03-24,BUY,79.0,31990.0
1046474,GS RETAIL CO LTD,2020-10-30,BUY,1378.0,1378.0
1046474,GS RETAIL CO LTD,2024-02-01,SELL,1378.0,0.0
1046453,GUANGZHOU R&F PROPERTIES - H,2017-02-28,BUY,1592147.0,1592147.0
1046453,GUANGZHOU R&F PROPERTIES - H,2017-04-14,SELL,1592147.0,0.0
1046453,GUANGZHOU R&F PROPERTIES - H,2019-12-02,BUY,2986340.0,2986340.0
1046453,GUANGZHOU R&F PROPERTIES - H,2020-07-15,SELL,2986340.0,0.0
1046453,GUANGZHOU R&F PROPERTIES - H,2021-07-16,BUY,2738713.0,2738713.0
1046453,GUANGZHOU R&F PROPERTIES - H,2022-01-28,SELL,2738713.0,0.0
1046097,Garmin Ltd,2025-03-26,BUY,3.0,3.0
1046097,Garmin Ltd,2025-03-26,BUY,215151.0,215154.0
1009084,General Electric Co,2021-06-29,BUY,196712.0,196712.0
1009084,General Electric Co,2025-03-26,SELL,196712.0,0.0
1045688,Gilead Sciences Inc,2021-06-29,BUY,72782.0,72782.0
1045688,Gilead Sciences Inc,2021-06-30,BUY,72782.0,145564.0
1045688,Gilead Sciences Inc,2022-10-18,SELL,72782.0,72782.0
1045688,Gilead Sciences Inc,2022-10-18,SELL,72782.0,0.0
1045715,Goldman Sachs Group Inc/The,2025-03-26,BUY,1.0,1.0
1045715,Goldman Sachs Group Inc/The,2025-03-26,BUY,71717.0,71718.0
1046028,Goodyear Tire & Rubber Co/The,2021-06-29,BUY,322147.0,322147.0
1046028,Goodyear Tire & Rubber Co/The,2025-03-26,SELL,322147.0,0.0
1061631,Grand Korea Leisure Co Ltd,2021-07-16,BUY,4526.0,4526.0
1061631,Grand Korea Leisure Co Ltd,2021-12-01,SELL,4526.0,0.0
1061631,Grand Korea Leisure Co Ltd,2023-01-04,BUY,3267.0,3267.0
1061631,Grand Korea Leisure Co Ltd,2023-04-01,SELL,3267.0,0.0
1061631,Grand Korea Leisure Co Ltd,2023-09-19,BUY,5022.0,5022.0
1061631,Grand Korea Leisure Co Ltd,2023-12-15,SELL,5022.0,0.0
1061631,Grand Korea Leisure Co Ltd,2024-04-14,BUY,20900.0,20900.0
1061631,Grand Korea Leisure Co Ltd,2025-03-21,SELL,20900.0,0.0
1061629,Green Cross Holdings Corp,2021-07-16,BUY,37410.0,37410.0
1061629,Green Cross Holdings Corp,2025-03-21,SELL,37410.0,0.0
1046638,Guangzhou Automobile Group Co Ltd,2021-12-31,BUY,3223338.0,3223338.0
1046638,Guangzhou Automobile Group Co Ltd,2023-03-31,SELL,3223338.0,0.0
1046638,Guangzhou Automobile Group Co Ltd,2023-04-01,BUY,3223338.0,3223338.0
1046638,Guangzhou Automobile Group Co Ltd,2023-04-01,BUY,3223338.0,6446676.0
1046638,Guangzhou Automobile Group Co Ltd,2023-04-01,BUY,7902063.0,14348739.0
1046638,Guangzhou Automobile Group Co Ltd,2025-01-20,SELL,3223338.0,11125401.0
1046638,Guangzhou Automobile Group Co Ltd,2025-01-20,SELL,3223338.0,7902063.0
1046638,Guangzhou Automobile Group Co Ltd,2025-01-20,SELL,7902063.0,0.0
1046261,HAITONG SECURITIES CO LTD-H,2017-02-28,BUY,987494.0,987494.0
1046261,HAITONG SECURITIES CO LTD-H,2017-05-02,SELL,987494.0,0.0
1046231,HANA FINANCIAL GROUP,2025-03-21,BUY,23.0,23.0
1046231,HANA FINANCIAL GROUP,2025-03-21,BUY,9291.0,9314.0
1046277,HANG LUNG PROPERTIES LTD,2020-04-01,BUY,1111767.0,1111767.0
1046277,HANG LUNG PROPERTIES LTD,2020-08-31,SELL,1111767.0,0.0
1046277,HANG LUNG PROPERTIES LTD,2022-03-01,BUY,3172330.0,3172330.0
1046277,HANG LUNG PROPERTIES LTD,2022-08-15,SELL,3172330.0,0.0
1046217,HANKOOK TIRE CO LTD,2020-03-31,BUY,2645.0,2645.0
1046217,HANKOOK TIRE CO LTD,2020-10-15,SELL,2645.0,0.0
1046620,HANMI PHARMACEUTICAL CO. LTD.,2020-03-31,BUY,188.0,188.0
1046620,HANMI PHARMACEUTICAL CO. LTD.,2021-02-15,SELL,188.0,0.0
1046740,HANON SYSTEMS,2020-03-31,BUY,5456.0,5456.0
1046740,HANON SYSTEMS,2021-02-15,SELL,5456.0,0.0
1046644,HANSSEM CO LTD,2025-03-21,BUY,33.0,33.0
1046644,HANSSEM CO LTD,2025-03-21,BUY,13330.0,13363.0
1046409,HANWHA CORPORATION,2020-10-05,BUY,3454.0,3454.0
1046409,HANWHA CORPORATION,2024-05-02,SELL,3454.0,0.0
1045821,HCA Healthcare Inc,2025-03-26,BUY,2.0,2.0
1045821,HCA Healthcare Inc,2025-03-26,BUY,143434.0,143436.0
1100723,"HD Hyundai Heavy Industries Co.,Ltd.",2025-05-23,BUY,404.0,404.0
